report_id,facility_id,jurisdiction_facility_id,facility_name,registered_business_name,primary_anzsic_class_code,primary_anzsic_class_name,substance_id,substance_name,air_total_emission_kg,suburb,postcode,latitude,longitude,id
488562,604808,00030590,Jeeralang quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,92,Particulate Matter  (PM2.5),2690.52,Hazelwood North,3840,-38.317185,146.481648,1289
488562,604808,00030590,Jeeralang quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,70,Particulate Matter  (PM10),31403.579,Hazelwood North,3840,-38.317185,146.481648,1290
488562,604808,00030590,Jeeralang quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,77,Sulfur dioxide,20.301,Hazelwood North,3840,-38.317185,146.481648,1291
488562,604808,00030590,Jeeralang quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,85,Total Volatile Organic Compounds,2231.327,Hazelwood North,3840,-38.317185,146.481648,1292
488568,624748,00030634,Laverton North,HOLCIM (AUSTRALIA) PTY LTD,2034,Concrete Product Manufacturing,20,Carbon monoxide,2054.5,Laverton North,3026,-37.826072,144.791287,1293
488568,624748,00030634,Laverton North,HOLCIM (AUSTRALIA) PTY LTD,2034,Concrete Product Manufacturing,69,Oxides of Nitrogen,3413.14,Laverton North,3026,-37.826072,144.791287,1294
488568,624748,00030634,Laverton North,HOLCIM (AUSTRALIA) PTY LTD,2034,Concrete Product Manufacturing,92,Particulate Matter  (PM2.5),291.06,Laverton North,3026,-37.826072,144.791287,1295
488568,624748,00030634,Laverton North,HOLCIM (AUSTRALIA) PTY LTD,2034,Concrete Product Manufacturing,70,Particulate Matter  (PM10),4987.4,Laverton North,3026,-37.826072,144.791287,1296
488568,624748,00030634,Laverton North,HOLCIM (AUSTRALIA) PTY LTD,2034,Concrete Product Manufacturing,77,Sulfur dioxide,13.49,Laverton North,3026,-37.826072,144.791287,1297
488568,624748,00030634,Laverton North,HOLCIM (AUSTRALIA) PTY LTD,2034,Concrete Product Manufacturing,85,Total Volatile Organic Compounds,333.31,Laverton North,3026,-37.826072,144.791287,1298
488564,615008,00030603,Leongatha quarry,HOLCIM (AUSTRALIA) PTY LTD,0911,Gravel and Sand Quarrying,20,Carbon monoxide,8875.27,Leongatha South,3953,-38.522169,145.902137,1299
488564,615008,00030603,Leongatha quarry,HOLCIM (AUSTRALIA) PTY LTD,0911,Gravel and Sand Quarrying,69,Oxides of Nitrogen,18994.91,Leongatha South,3953,-38.522169,145.902137,1300
488564,615008,00030603,Leongatha quarry,HOLCIM (AUSTRALIA) PTY LTD,0911,Gravel and Sand Quarrying,92,Particulate Matter  (PM2.5),1478.743,Leongatha South,3953,-38.522169,145.902137,1301
488564,615008,00030603,Leongatha quarry,HOLCIM (AUSTRALIA) PTY LTD,0911,Gravel and Sand Quarrying,70,Particulate Matter  (PM10),30600.573,Leongatha South,3953,-38.522169,145.902137,1302
488564,615008,00030603,Leongatha quarry,HOLCIM (AUSTRALIA) PTY LTD,0911,Gravel and Sand Quarrying,77,Sulfur dioxide,10.731,Leongatha South,3953,-38.522169,145.902137,1303
488564,615008,00030603,Leongatha quarry,HOLCIM (AUSTRALIA) PTY LTD,0911,Gravel and Sand Quarrying,85,Total Volatile Organic Compounds,1613.577,Leongatha South,3953,-38.522169,145.902137,1304
488556,568960,00029416,Moriac Sand Quarry,HOLCIM (AUSTRALIA) PTY LTD,0911,Gravel and Sand Quarrying,20,Carbon monoxide,11622.114,Moriac,3240,-38.315,144.144,1305
488556,568960,00029416,Moriac Sand Quarry,HOLCIM (AUSTRALIA) PTY LTD,0911,Gravel and Sand Quarrying,69,Oxides of Nitrogen,38877.568,Moriac,3240,-38.315,144.144,1306
488556,568960,00029416,Moriac Sand Quarry,HOLCIM (AUSTRALIA) PTY LTD,0911,Gravel and Sand Quarrying,92,Particulate Matter  (PM2.5),2984.1,Moriac,3240,-38.315,144.144,1307
488556,568960,00029416,Moriac Sand Quarry,HOLCIM (AUSTRALIA) PTY LTD,0911,Gravel and Sand Quarrying,70,Particulate Matter  (PM10),28122.4,Moriac,3240,-38.315,144.144,1308
488556,568960,00029416,Moriac Sand Quarry,HOLCIM (AUSTRALIA) PTY LTD,0911,Gravel and Sand Quarrying,77,Sulfur dioxide,17.107,Moriac,3240,-38.315,144.144,1309
488556,568960,00029416,Moriac Sand Quarry,HOLCIM (AUSTRALIA) PTY LTD,0911,Gravel and Sand Quarrying,85,Total Volatile Organic Compounds,3322.065,Moriac,3240,-38.315,144.144,1310
488626,533778,00016652,Oaklands quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,20,Carbon monoxide,39114,Oaklands Junction,3063,-37.615189,144.83946,1311
488626,533778,00016652,Oaklands quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,69,Oxides of Nitrogen,83595,Oaklands Junction,3063,-37.615189,144.83946,1312
488626,533778,00016652,Oaklands quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,92,Particulate Matter  (PM2.5),5760,Oaklands Junction,3063,-37.615189,144.83946,1313
488626,533778,00016652,Oaklands quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,70,Particulate Matter  (PM10),269368,Oaklands Junction,3063,-37.615189,144.83946,1314
488626,533778,00016652,Oaklands quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,77,Sulfur dioxide,54.936,Oaklands Junction,3063,-37.615189,144.83946,1315
488626,533778,00016652,Oaklands quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,85,Total Volatile Organic Compounds,7243,Oaklands Junction,3063,-37.615189,144.83946,1316
488550,523712,00003979,Pakenham quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,20,Carbon monoxide,18579.295,Pakenham,3810,-38.035208,145.476622,1317
488550,523712,00003979,Pakenham quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,69,Oxides of Nitrogen,42582.505,Pakenham,3810,-38.035208,145.476622,1318
488550,523712,00003979,Pakenham quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,92,Particulate Matter  (PM2.5),3005.369,Pakenham,3810,-38.035208,145.476622,1319
488550,523712,00003979,Pakenham quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,70,Particulate Matter  (PM10),68219.896,Pakenham,3810,-38.035208,145.476622,1320
488550,523712,00003979,Pakenham quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,77,Sulfur dioxide,27.24,Pakenham,3810,-38.035208,145.476622,1321
488550,523712,00003979,Pakenham quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,85,Total Volatile Organic Compounds,4026.626,Pakenham,3810,-38.035208,145.476622,1322
488560,604806,00030589,TARRONE,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,20,Carbon monoxide,5379.93,Tarrone,3282,-38.214972,142.227118,1323
488560,604806,00030589,TARRONE,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,69,Oxides of Nitrogen,11787.35,Tarrone,3282,-38.214972,142.227118,1324
488560,604806,00030589,TARRONE,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,92,Particulate Matter  (PM2.5),882.51,Tarrone,3282,-38.214972,142.227118,1325
488560,604806,00030589,TARRONE,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,70,Particulate Matter  (PM10),18196.4,Tarrone,3282,-38.214972,142.227118,1326
488560,604806,00030589,TARRONE,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,77,Sulfur dioxide,7.235,Tarrone,3282,-38.214972,142.227118,1327
488560,604806,00030589,TARRONE,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,85,Total Volatile Organic Compounds,1251.46,Tarrone,3282,-38.214972,142.227118,1328
488552,527960,00004513,Tynong quarry,HOLCIM (AUSTRALIA) PTY LTD,0911,Gravel and Sand Quarrying,20,Carbon monoxide,6921.071,Tynong,3813,-38.046453,145.659867,1329
488552,527960,00004513,Tynong quarry,HOLCIM (AUSTRALIA) PTY LTD,0911,Gravel and Sand Quarrying,69,Oxides of Nitrogen,15811.758,Tynong,3813,-38.046453,145.659867,1330
488552,527960,00004513,Tynong quarry,HOLCIM (AUSTRALIA) PTY LTD,0911,Gravel and Sand Quarrying,92,Particulate Matter  (PM2.5),1115.249,Tynong,3813,-38.046453,145.659867,1331
488552,527960,00004513,Tynong quarry,HOLCIM (AUSTRALIA) PTY LTD,0911,Gravel and Sand Quarrying,70,Particulate Matter  (PM10),32151.609,Tynong,3813,-38.046453,145.659867,1332
488552,527960,00004513,Tynong quarry,HOLCIM (AUSTRALIA) PTY LTD,0911,Gravel and Sand Quarrying,77,Sulfur dioxide,10.102,Tynong,3813,-38.046453,145.659867,1333
488552,527960,00004513,Tynong quarry,HOLCIM (AUSTRALIA) PTY LTD,0911,Gravel and Sand Quarrying,85,Total Volatile Organic Compounds,1595.176,Tynong,3813,-38.046453,145.659867,1334
488554,528838,00004672,Werribee quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,20,Carbon monoxide,12347.959,Werribee,3030,-37.93841,144.592224,1335
488554,528838,00004672,Werribee quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,69,Oxides of Nitrogen,26412.484,Werribee,3030,-37.93841,144.592224,1336
488554,528838,00004672,Werribee quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,92,Particulate Matter  (PM2.5),1805.638,Werribee,3030,-37.93841,144.592224,1337
488554,528838,00004672,Werribee quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,70,Particulate Matter  (PM10),61174.545,Werribee,3030,-37.93841,144.592224,1338
488554,528838,00004672,Werribee quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,77,Sulfur dioxide,17.588,Werribee,3030,-37.93841,144.592224,1339
488554,528838,00004672,Werribee quarry,HOLCIM (AUSTRALIA) PTY LTD,0919,Other Construction Material Mining,85,Total Volatile Organic Compounds,2230.363,Werribee,3030,-37.93841,144.592224,1340
496576,531160,00006781,Mulgrave Site,HOSPIRA AUSTRALIA PTY LTD,1841,Human Pharmaceutical and Medicinal Product Manufacturing,20,Carbon monoxide,3207.872322,Mulgrave,3170,-37.910688,145.151598,1341
496576,531160,00006781,Mulgrave Site,HOSPIRA AUSTRALIA PTY LTD,1841,Human Pharmaceutical and Medicinal Product Manufacturing,69,Oxides of Nitrogen,3860.156162,Mulgrave,3170,-37.910688,145.151598,1342
496576,531160,00006781,Mulgrave Site,HOSPIRA AUSTRALIA PTY LTD,1841,Human Pharmaceutical and Medicinal Product Manufacturing,92,Particulate Matter  (PM2.5),285.6041602,Mulgrave,3170,-37.910688,145.151598,1343
496576,531160,00006781,Mulgrave Site,HOSPIRA AUSTRALIA PTY LTD,1841,Human Pharmaceutical and Medicinal Product Manufacturing,70,Particulate Matter  (PM10),285.7041602,Mulgrave,3170,-37.910688,145.151598,1344
496576,531160,00006781,Mulgrave Site,HOSPIRA AUSTRALIA PTY LTD,1841,Human Pharmaceutical and Medicinal Product Manufacturing,77,Sulfur dioxide,41.85508028,Mulgrave,3170,-37.910688,145.151598,1345
496576,531160,00006781,Mulgrave Site,HOSPIRA AUSTRALIA PTY LTD,1841,Human Pharmaceutical and Medicinal Product Manufacturing,85,Total Volatile Organic Compounds,7550.699344,Mulgrave,3170,-37.910688,145.151598,1346
491252,536544,00029064,HUHTAMAKI MOULDED FIBRE,HUHTAMAKI AUSTRALIA PTY LIMITED,1510,Pulp Paper and Paperboard Manufacturing,20,Carbon monoxide,6476.100145,Preston,3072,-37.75182,145.025033,1347
491252,536544,00029064,HUHTAMAKI MOULDED FIBRE,HUHTAMAKI AUSTRALIA PTY LIMITED,1510,Pulp Paper and Paperboard Manufacturing,69,Oxides of Nitrogen,7970.755844,Preston,3072,-37.75182,145.025033,1348
491252,536544,00029064,HUHTAMAKI MOULDED FIBRE,HUHTAMAKI AUSTRALIA PTY LIMITED,1510,Pulp Paper and Paperboard Manufacturing,92,Particulate Matter  (PM2.5),536.2934089,Preston,3072,-37.75182,145.025033,1349
491252,536544,00029064,HUHTAMAKI MOULDED FIBRE,HUHTAMAKI AUSTRALIA PTY LIMITED,1510,Pulp Paper and Paperboard Manufacturing,70,Particulate Matter  (PM10),538.1710088,Preston,3072,-37.75182,145.025033,1350
491252,536544,00029064,HUHTAMAKI MOULDED FIBRE,HUHTAMAKI AUSTRALIA PTY LIMITED,1510,Pulp Paper and Paperboard Manufacturing,77,Sulfur dioxide,74.12163603,Preston,3072,-37.75182,145.025033,1351
491252,536544,00029064,HUHTAMAKI MOULDED FIBRE,HUHTAMAKI AUSTRALIA PTY LIMITED,1510,Pulp Paper and Paperboard Manufacturing,85,Total Volatile Organic Compounds,623.3925934,Preston,3072,-37.75182,145.025033,1352
490152,532116,00006988,BOLINDA ROAD LANDFILL,HUME CITY COUNCIL,2921,Waste Treatment and Disposal Services,20,Carbon monoxide,56493.05043,Campbellfield,3061,-37.685023,144.965572,1353
490152,532116,00006988,BOLINDA ROAD LANDFILL,HUME CITY COUNCIL,2921,Waste Treatment and Disposal Services,69,Oxides of Nitrogen,77201.78888,Campbellfield,3061,-37.685023,144.965572,1354
490152,532116,00006988,BOLINDA ROAD LANDFILL,HUME CITY COUNCIL,2921,Waste Treatment and Disposal Services,92,Particulate Matter  (PM2.5),1466.833989,Campbellfield,3061,-37.685023,144.965572,1355
490152,532116,00006988,BOLINDA ROAD LANDFILL,HUME CITY COUNCIL,2921,Waste Treatment and Disposal Services,70,Particulate Matter  (PM10),1544.035778,Campbellfield,3061,-37.685023,144.965572,1356
490152,532116,00006988,BOLINDA ROAD LANDFILL,HUME CITY COUNCIL,2921,Waste Treatment and Disposal Services,77,Sulfur dioxide,1154.950129,Campbellfield,3061,-37.685023,144.965572,1357
490152,532116,00006988,BOLINDA ROAD LANDFILL,HUME CITY COUNCIL,2921,Waste Treatment and Disposal Services,85,Total Volatile Organic Compounds,6218.91665,Campbellfield,3061,-37.685023,144.965572,1358
490160,532032,00006971,Riddell Road Landfill,HUME CITY COUNCIL,2921,Waste Treatment and Disposal Services,20,Carbon monoxide,246.4834504,Sunbury,3429,-37.557307,144.68605,1359
490160,532032,00006971,Riddell Road Landfill,HUME CITY COUNCIL,2921,Waste Treatment and Disposal Services,85,Total Volatile Organic Compounds,16161.98365,Sunbury,3429,-37.557307,144.68605,1360
493604,535952,00024776,RMAX,HUNTSMAN CHEMICAL COMPANY AUSTRALIA PTY LIMITED,1913,Polymer Foam Product Manufacturing,20,Carbon monoxide,1657.66,Maribyrnong,3032,-37.784591,144.887902,1361
493604,535952,00024776,RMAX,HUNTSMAN CHEMICAL COMPANY AUSTRALIA PTY LIMITED,1913,Polymer Foam Product Manufacturing,69,Oxides of Nitrogen,1993.18,Maribyrnong,3032,-37.784591,144.887902,1362
493604,535952,00024776,RMAX,HUNTSMAN CHEMICAL COMPANY AUSTRALIA PTY LIMITED,1913,Polymer Foam Product Manufacturing,92,Particulate Matter  (PM2.5),139.68,Maribyrnong,3032,-37.784591,144.887902,1363
493604,535952,00024776,RMAX,HUNTSMAN CHEMICAL COMPANY AUSTRALIA PTY LIMITED,1913,Polymer Foam Product Manufacturing,70,Particulate Matter  (PM10),139.68,Maribyrnong,3032,-37.784591,144.887902,1364
493604,535952,00024776,RMAX,HUNTSMAN CHEMICAL COMPANY AUSTRALIA PTY LIMITED,1913,Polymer Foam Product Manufacturing,77,Sulfur dioxide,20.826288,Maribyrnong,3032,-37.784591,144.887902,1365
493604,535952,00024776,RMAX,HUNTSMAN CHEMICAL COMPANY AUSTRALIA PTY LIMITED,1913,Polymer Foam Product Manufacturing,85,Total Volatile Organic Compounds,57999.317,Maribyrnong,3032,-37.784591,144.887902,1366
492446,533226,00010625,HUNTSMAN POLYURETHANES (AUSTRALIA) PTY LTD,HUNTSMAN POLYURETHANES (AUSTRALIA) PTY LTD,1812,Basic Organic Chemical Manufacturing,85,Total Volatile Organic Compounds,505.961,Deer Park,3023,-37.773081,144.781512,1367
489252,525748,00004165,Hydromet - Laverton,HYDROMET CORPORATION PTY LIMITED,2133,Copper Silver Lead and Zinc Smelting and Refining,20,Carbon monoxide,20776.8,Laverton North,3026,-37.821238,144.822103,1368
489252,525748,00004165,Hydromet - Laverton,HYDROMET CORPORATION PTY LIMITED,2133,Copper Silver Lead and Zinc Smelting and Refining,69,Oxides of Nitrogen,25427.2,Laverton North,3026,-37.821238,144.822103,1369
489252,525748,00004165,Hydromet - Laverton,HYDROMET CORPORATION PTY LIMITED,2133,Copper Silver Lead and Zinc Smelting and Refining,92,Particulate Matter  (PM2.5),206.5,Laverton North,3026,-37.821238,144.822103,1370
489252,525748,00004165,Hydromet - Laverton,HYDROMET CORPORATION PTY LIMITED,2133,Copper Silver Lead and Zinc Smelting and Refining,70,Particulate Matter  (PM10),352.1,Laverton North,3026,-37.821238,144.822103,1371
489252,525748,00004165,Hydromet - Laverton,HYDROMET CORPORATION PTY LIMITED,2133,Copper Silver Lead and Zinc Smelting and Refining,77,Sulfur dioxide,44150.9,Laverton North,3026,-37.821238,144.822103,1372
489252,525748,00004165,Hydromet - Laverton,HYDROMET CORPORATION PTY LIMITED,2133,Copper Silver Lead and Zinc Smelting and Refining,85,Total Volatile Organic Compounds,6639.2,Laverton North,3026,-37.821238,144.822103,1373
490504,529826,00004772,Caltex Alexandra Depot,I & M SIMPSON & SON PTY LTD,3321,Petroleum Product Wholesaling,85,Total Volatile Organic Compounds,917.6791684,Alexandra,3714,-37.188035,145.70561,1374
496792,532638,00007630,Peechelba Beef,ICM AGRIBUSINESS PTY LTD,0143,Beef Cattle Feedlots (Specialised),70,Particulate Matter  (PM10),159143.4,Peechelba,3678,-36.164134,146.215055,1375
496910,536524,00029033,Douglas Mineral Sands Mine,ILUKA RESOURCES LIMITED,0805,Mineral Sand Mining,20,Carbon monoxide,6392,Douglas,3401,-37.033347,141.732203,1376
496910,536524,00029033,Douglas Mineral Sands Mine,ILUKA RESOURCES LIMITED,0805,Mineral Sand Mining,69,Oxides of Nitrogen,12765,Douglas,3401,-37.033347,141.732203,1377
496910,536524,00029033,Douglas Mineral Sands Mine,ILUKA RESOURCES LIMITED,0805,Mineral Sand Mining,92,Particulate Matter  (PM2.5),1139,Douglas,3401,-37.033347,141.732203,1378
496910,536524,00029033,Douglas Mineral Sands Mine,ILUKA RESOURCES LIMITED,0805,Mineral Sand Mining,70,Particulate Matter  (PM10),788596,Douglas,3401,-37.033347,141.732203,1379
496910,536524,00029033,Douglas Mineral Sands Mine,ILUKA RESOURCES LIMITED,0805,Mineral Sand Mining,77,Sulfur dioxide,7.32,Douglas,3401,-37.033347,141.732203,1380
496910,536524,00029033,Douglas Mineral Sands Mine,ILUKA RESOURCES LIMITED,0805,Mineral Sand Mining,85,Total Volatile Organic Compounds,1471,Douglas,3401,-37.033347,141.732203,1381
496820,536520,00029032,Hamilton Mineral Separation Plant,ILUKA RESOURCES LIMITED,0805,Mineral Sand Mining,20,Carbon monoxide,12188,Hamilton,3300,-37.779696,141.97797,1382
496820,536520,00029032,Hamilton Mineral Separation Plant,ILUKA RESOURCES LIMITED,0805,Mineral Sand Mining,69,Oxides of Nitrogen,20614,Hamilton,3300,-37.779696,141.97797,1383
496820,536520,00029032,Hamilton Mineral Separation Plant,ILUKA RESOURCES LIMITED,0805,Mineral Sand Mining,92,Particulate Matter  (PM2.5),1565,Hamilton,3300,-37.779696,141.97797,1384
496820,536520,00029032,Hamilton Mineral Separation Plant,ILUKA RESOURCES LIMITED,0805,Mineral Sand Mining,70,Particulate Matter  (PM10),38687,Hamilton,3300,-37.779696,141.97797,1385
496820,536520,00029032,Hamilton Mineral Separation Plant,ILUKA RESOURCES LIMITED,0805,Mineral Sand Mining,77,Sulfur dioxide,112.08,Hamilton,3300,-37.779696,141.97797,1386
496820,536520,00029032,Hamilton Mineral Separation Plant,ILUKA RESOURCES LIMITED,0805,Mineral Sand Mining,85,Total Volatile Organic Compounds,1695,Hamilton,3300,-37.779696,141.97797,1387
496908,588366,00030534,WRP mine,ILUKA RESOURCES LIMITED,0805,Mineral Sand Mining,20,Carbon monoxide,26320,Ouyen,3490,-35.1838,142.489,1388
496908,588366,00030534,WRP mine,ILUKA RESOURCES LIMITED,0805,Mineral Sand Mining,69,Oxides of Nitrogen,70187,Ouyen,3490,-35.1838,142.489,1389
496908,588366,00030534,WRP mine,ILUKA RESOURCES LIMITED,0805,Mineral Sand Mining,92,Particulate Matter  (PM2.5),5122,Ouyen,3490,-35.1838,142.489,1390
496908,588366,00030534,WRP mine,ILUKA RESOURCES LIMITED,0805,Mineral Sand Mining,70,Particulate Matter  (PM10),3714765,Ouyen,3490,-35.1838,142.489,1391
496908,588366,00030534,WRP mine,ILUKA RESOURCES LIMITED,0805,Mineral Sand Mining,77,Sulfur dioxide,45.3,Ouyen,3490,-35.1838,142.489,1392
496908,588366,00030534,WRP mine,ILUKA RESOURCES LIMITED,0805,Mineral Sand Mining,85,Total Volatile Organic Compounds,6067,Ouyen,3490,-35.1838,142.489,1393
496884,532694,00007639,Pittong,IMERYS MINERALS AUSTRALIA PTY LTD,0990,Other Non-Metallic Mineral Mining and Quarrying,20,Carbon monoxide,2417,Linton,3360,-37.683723,149.564213,1394
496884,532694,00007639,Pittong,IMERYS MINERALS AUSTRALIA PTY LTD,0990,Other Non-Metallic Mineral Mining and Quarrying,69,Oxides of Nitrogen,6025,Linton,3360,-37.683723,149.564213,1395
496884,532694,00007639,Pittong,IMERYS MINERALS AUSTRALIA PTY LTD,0990,Other Non-Metallic Mineral Mining and Quarrying,92,Particulate Matter  (PM2.5),304,Linton,3360,-37.683723,149.564213,1396
496884,532694,00007639,Pittong,IMERYS MINERALS AUSTRALIA PTY LTD,0990,Other Non-Metallic Mineral Mining and Quarrying,70,Particulate Matter  (PM10),1128,Linton,3360,-37.683723,149.564213,1397
496884,532694,00007639,Pittong,IMERYS MINERALS AUSTRALIA PTY LTD,0990,Other Non-Metallic Mineral Mining and Quarrying,77,Sulfur dioxide,912,Linton,3360,-37.683723,149.564213,1398
496884,532694,00007639,Pittong,IMERYS MINERALS AUSTRALIA PTY LTD,0990,Other Non-Metallic Mineral Mining and Quarrying,85,Total Volatile Organic Compounds,1440,Linton,3360,-37.683723,149.564213,1399
496512,526512,00004232,Geelong,INCITEC PIVOT LIMITED,1831,Fertiliser Manufacturing,20,Carbon monoxide,3478,North Shore,3214,-38.097754,144.374918,1400
496512,526512,00004232,Geelong,INCITEC PIVOT LIMITED,1831,Fertiliser Manufacturing,69,Oxides of Nitrogen,4138.2,North Shore,3214,-38.097754,144.374918,1401
496512,526512,00004232,Geelong,INCITEC PIVOT LIMITED,1831,Fertiliser Manufacturing,92,Particulate Matter  (PM2.5),304,North Shore,3214,-38.097754,144.374918,1402
496512,526512,00004232,Geelong,INCITEC PIVOT LIMITED,1831,Fertiliser Manufacturing,70,Particulate Matter  (PM10),41770,North Shore,3214,-38.097754,144.374918,1403
496512,526512,00004232,Geelong,INCITEC PIVOT LIMITED,1831,Fertiliser Manufacturing,77,Sulfur dioxide,12800,North Shore,3214,-38.097754,144.374918,1404
496512,526512,00004232,Geelong,INCITEC PIVOT LIMITED,1831,Fertiliser Manufacturing,85,Total Volatile Organic Compounds,226.66,North Shore,3214,-38.097754,144.374918,1405
496510,525784,00004167,Portland,INCITEC PIVOT LIMITED,1831,Fertiliser Manufacturing,20,Carbon monoxide,2520,Portland,3305,-38.358635,141.493548,1406
496510,525784,00004167,Portland,INCITEC PIVOT LIMITED,1831,Fertiliser Manufacturing,69,Oxides of Nitrogen,5370,Portland,3305,-38.358635,141.493548,1407
496510,525784,00004167,Portland,INCITEC PIVOT LIMITED,1831,Fertiliser Manufacturing,92,Particulate Matter  (PM2.5),436,Portland,3305,-38.358635,141.493548,1408
496510,525784,00004167,Portland,INCITEC PIVOT LIMITED,1831,Fertiliser Manufacturing,70,Particulate Matter  (PM10),20110,Portland,3305,-38.358635,141.493548,1409
496510,525784,00004167,Portland,INCITEC PIVOT LIMITED,1831,Fertiliser Manufacturing,77,Sulfur dioxide,3752.39,Portland,3305,-38.358635,141.493548,1410
496510,525784,00004167,Portland,INCITEC PIVOT LIMITED,1831,Fertiliser Manufacturing,85,Total Volatile Organic Compounds,596.2,Portland,3305,-38.358635,141.493548,1411
490906,531010,00006647,INDOC PTY LTD,INDOC PTY LTD,1916,Paint and Coatings Manufacturing,85,Total Volatile Organic Compounds,2252,Dandenong,3175,-38.030746,145.205798,1412
494502,569466,00029250,Campbellfield,INDUSTRIAL GALVANIZERS CORPORATION PTY LTD,2293,Metal Coating and Finishing,20,Carbon monoxide,2676,Campbellfield,3061,-37.655728,144.9652,1413
494502,569466,00029250,Campbellfield,INDUSTRIAL GALVANIZERS CORPORATION PTY LTD,2293,Metal Coating and Finishing,69,Oxides of Nitrogen,3548.9,Campbellfield,3061,-37.655728,144.9652,1414
494502,569466,00029250,Campbellfield,INDUSTRIAL GALVANIZERS CORPORATION PTY LTD,2293,Metal Coating and Finishing,92,Particulate Matter  (PM2.5),151,Campbellfield,3061,-37.655728,144.9652,1415
494502,569466,00029250,Campbellfield,INDUSTRIAL GALVANIZERS CORPORATION PTY LTD,2293,Metal Coating and Finishing,70,Particulate Matter  (PM10),551.9,Campbellfield,3061,-37.655728,144.9652,1416
494502,569466,00029250,Campbellfield,INDUSTRIAL GALVANIZERS CORPORATION PTY LTD,2293,Metal Coating and Finishing,77,Sulfur dioxide,21.927,Campbellfield,3061,-37.655728,144.9652,1417
494502,569466,00029250,Campbellfield,INDUSTRIAL GALVANIZERS CORPORATION PTY LTD,2293,Metal Coating and Finishing,85,Total Volatile Organic Compounds,240.7,Campbellfield,3061,-37.655728,144.9652,1418
493136,533856,00016665,Clyde Feedmill,INGHAMS ENTERPRISES PTY LIMITED,1192,Prepared Animal and Bird Feed Manufacturing,20,Carbon monoxide,1792.3779,Clyde,3978,-38.13522,145.342191,1419
493136,533856,00016665,Clyde Feedmill,INGHAMS ENTERPRISES PTY LIMITED,1192,Prepared Animal and Bird Feed Manufacturing,69,Oxides of Nitrogen,2135.512,Clyde,3978,-38.13522,145.342191,1420
493136,533856,00016665,Clyde Feedmill,INGHAMS ENTERPRISES PTY LIMITED,1192,Prepared Animal and Bird Feed Manufacturing,92,Particulate Matter  (PM2.5),157.806,Clyde,3978,-38.13522,145.342191,1421
493136,533856,00016665,Clyde Feedmill,INGHAMS ENTERPRISES PTY LIMITED,1192,Prepared Animal and Bird Feed Manufacturing,70,Particulate Matter  (PM10),25412.024,Clyde,3978,-38.13522,145.342191,1422
493136,533856,00016665,Clyde Feedmill,INGHAMS ENTERPRISES PTY LIMITED,1192,Prepared Animal and Bird Feed Manufacturing,77,Sulfur dioxide,24.538,Clyde,3978,-38.13522,145.342191,1423
493136,533856,00016665,Clyde Feedmill,INGHAMS ENTERPRISES PTY LIMITED,1192,Prepared Animal and Bird Feed Manufacturing,85,Total Volatile Organic Compounds,117.631,Clyde,3978,-38.13522,145.342191,1424
493134,528104,00004530,Somerville Processing Plant,INGHAMS ENTERPRISES PTY LIMITED,1112,Poultry Processing,20,Carbon monoxide,3502.842,Somerville,3912,-38.208564,145.182917,1425
493134,528104,00004530,Somerville Processing Plant,INGHAMS ENTERPRISES PTY LIMITED,1112,Poultry Processing,69,Oxides of Nitrogen,4630.43,Somerville,3912,-38.208564,145.182917,1426
